20
1239
0 20
50.925 23.7003 18
50.3106 22.208 19
0 14
72 40 6
69.4907 39.5046 7
66.6345 38.6187 8
63.6321 37.8028 9
60.9009 36.979 10
58.7852 36.8621 11
56.6944 36.7737 12
54.3416 36.9195 13
52.0158 36.9716 14
50.0469 36.876 15
48.0697 36.6643 16
46.54 36.2042 17
45.7025 35.4636 18
45.1446 34.9066 19
1 14
88 40 6
87.0992 36.4186 7
85.5091 31.8105 8
83.3261 27.8282 9
80.8148 25.6497 10
78.5304 25.3165 11
75.4772 26.3636 12
71.8671 28.545 13
67.8011 30.3843 14
64.0597 30.3473 15
60.5009 29.6241 16
58.3811 28.1026 17
57.2037 26.1016 18
56.6055 24.3106 19
0 14
72 44 6
69.4943 43.4823 7
66.6454 42.5772 8
63.6454 41.7489 9
60.9153 40.9225 10
58.803 40.8096 11
56.7118 40.7202 12
54.3608 40.8742 13
52.0121 40.9514 14
50.0505 40.8599 15
48.0657 40.6495 16
46.5354 40.1688 17
45.689 39.3988 18
45.1788 38.8483 19
1 12
80 44 6
78.9232 40.6646 7
77.2311 36.4809 8
75.0731 32.752 9
72.6725 30.763 10
70.447 30.5214 11
67.7618 31.4637 12
64.394 33.4195 13
60.5782 35.1714 14
56.9627 35.2023 15
53.5449 34.5747 16
51.4828 33.109 17
0 12
72 48 6
69.5233 47.4489 7
66.6822 46.4813 8
63.6893 45.6326 9
60.9605 44.8029 10
58.8512 44.6937 11
56.7575 44.6044 12
54.4114 44.7669 13
52.054 44.8629 14
50.0926 44.778 15
48.0895 44.5581 16
46.5182 44.0483 17
0 14
72 60 6
69.5101 59.4071 7
66.6478 58.4528 8
63.6623 57.5624 9
60.9371 56.7256 10
58.8364 56.6275 11
56.7403 56.5538 12
54.4536 56.7878 13
52.0955 56.9648 14
50.1421 56.8874 15
48.2312 56.6246 16
46.6908 56.0866 17
45.8497 55.2066 18
45.2543 54.5431 19
0 14
144 60 6
141.376 59.5268 7
138.417 58.7328 8
135.298 58.0127 9
132.398 57.2681 10
130.197 57.0166 11
127.881 56.7334 12
125.434 56.7417 13
122.913 56.6596 14
120.783 56.3913 15
118.702 56.0245 16
116.938 55.8081 17
115.865 55.1768 18
115.001 54.7792 19
0 14
168 60 6
165.356 59.5492 7
162.369 58.7958 8
159.244 58.1005 9
156.322 57.3864 10
154.081 57.1382 11
151.762 56.8032 12
149.361 56.7187 13
146.836 56.5719 14
144.724 56.2701 15
142.637 55.9318 16
140.867 55.7472 17
139.727 55.1341 18
138.808 54.8129 19
0 14
68 64 6
65.4805 63.4347 7
62.6003 62.5254 8
59.6032 61.6615 9
56.8827 60.8274 10
54.786 60.7327 11
52.6922 60.6448 12
50.4278 60.8088 13
48.1035 60.9297 14
46.1582 60.8502 15
44.3013 60.597 16
42.8021 60.1038 17
41.9749 59.3346 18
41.3994 58.7382 19
0 14
72 64 6
69.5152 63.319 7
66.6457 62.3182 8
63.6843 61.3129 9
60.9709 60.4612 10
58.8735 60.3662 11
56.7831 60.3662 12
54.4887 60.8004 13
52.1197 61.2056 14
50.1688 61.1299 15
48.2698 60.8601 16
46.7363 60.3175 17
45.8682 59.422 18
45.2731 58.7399 19
1 14
88 64 6
87.1585 60.5469 7
85.7608 56.274 8
83.7963 52.4207 9
81.6638 50.209 10
79.572 49.9439 11
76.7909 51.3261 12
73.2748 53.806 13
69.343 55.9745 14
65.7863 56.2872 15
62.5536 55.8579 16
60.4925 54.3939 17
59.462 52.3954 18
59.0255 50.5148 19
0 14
168 64 6
165.352 63.5406 7
162.369 62.7625 8
159.246 62.0581 9
156.329 61.3279 10
154.084 61.0785 11
151.759 60.7424 12
149.361 60.6571 13
146.838 60.5049 14
144.718 60.1931 15
142.634 59.8262 16
140.872 59.6195 17
139.734 58.9906 18
138.814 58.6408 19
0 6
72 68 6
69.4946 67.1656 7
66.6031 66.1364 8
63.6234 64.8379 9
61.0089 63.9209 10
58.9141 63.8287 11
1 14
124 68 6
122.942 64.818 7
121.556 60.3902 8
119.632 56.5007 9
117.44 54.0745 10
115.343 53.7324 11
112.687 54.3988 12
109.474 56.2152 13
105.554 58.0357 14
102.232 57.8761 15
99.2361 56.9876 16
97.2375 55.7711 17
96.3156 54.0952 18
95.8773 52.5415 19
1 12
124 72 6
122.797 68.7745 7
121.375 64.5605 8
119.581 60.8536 9
117.42 58.6746 10
115.331 58.3583 11
112.777 59.1077 12
109.572 61.1368 13
105.809 62.9934 14
102.514 62.8319 15
99.6419 61.969 16
97.6604 60.8394 17
1 14
124 76 6
122.847 72.7052 7
121.427 68.5952 8
119.744 65.0613 9
117.647 63.0212 10
115.553 62.7339 11
113.172 63.3313 12
110.04 65.4767 13
106.279 67.3855 14
103.135 67.2237 15
100.369 66.375 16
98.3911 65.1846 17
97.4859 63.5676 18
97.0534 61.9304 19
1 14
124 80 6
122.911 76.7011 7
121.523 72.6743 8
119.898 69.2639 9
117.851 67.2868 10
115.798 67.0428 11
113.477 67.724 12
110.27 69.9959 13
106.574 72.0091 14
103.89 71.8675 15
101.53 71.1117 16
99.7718 70.1536 17
98.937 68.5909 18
98.5533 66.9407 19
0 14
168 84 6
165.308 83.4381 7
162.328 82.6125 8
159.209 81.8951 9
156.308 81.1504 10
154.043 80.8662 11
151.727 80.4659 12
149.335 80.3688 13
146.806 80.1838 14
144.632 79.8087 15
142.587 79.3474 16
140.814 79.059 17
139.711 78.3439 18
138.772 77.899 19
0 14
32 88 6
29.553 87.4951 7
26.7921 86.5773 8
23.7952 85.6665 9
21.1748 84.8269 10
19.0945 84.7068 11
16.976 84.6089 12
14.803 84.6654 13
12.6009 84.7091 14
10.6747 84.643 15
8.97911 84.4918 16
7.64818 84.0934 17
6.96229 83.2373 18
6.51859 82.6387 19
0 7
36 92 6
33.5494 91.4298 7
30.8301 89.9712 8
27.7077 88.6189 9
25.1485 87.6353 10
23.0682 87.5147 11
20.957 87.7167 12
0 4
32 104 6
29.6901 103.28 7
27.0927 101.686 8
24.1758 100.395 9
1 13
144 116 6
142.884 113.476 7
141.723 110.479 8
140.171 107.676 9
138.941 105.453 10
138.053 105.1 11
136.785 106.013 12
134.593 108.47 13
131.601 111.044 14
129.133 111.386 15
127.167 110.876 16
125.538 110.112 17
124.471 109.239 18
0 7
164 124 6
161.337 123.364 7
158.38 122.455 8
155.294 121.659 9
152.421 120.856 10
150.293 120.575 11
148.046 120.151 12
0 13
44 12 7
41.1175 11.227 8
38.1368 10.8161 9
35.3879 10.2247 10
33.2731 10.0935 11
31.195 9.99007 12
28.942 10.0081 13
26.7327 9.99268 14
24.7939 9.90418 15
23.0648 9.79289 16
21.7006 9.66338 17
20.9178 9.28166 18
20.3487 9.0429 19
0 13
36 24 7
33.1222 23.2071 8
30.1402 22.6579 9
27.4043 21.9862 10
25.3112 21.8707 11
23.2366 21.7641 12
21.0155 21.788 13
18.8548 21.7595 14
16.9203 21.6747 15
15.1952 21.5335 16
13.8732 21.3858 17
13.1355 20.9517 18
12.6221 20.6635 19
0 13
44 24 7
41.1211 23.209 8
38.1276 22.6501 9
35.3801 21.9581 10
33.2711 21.8326 11
31.1916 21.7253 12
28.9392 21.7594 13
26.737 21.7359 14
24.7971 21.6469 15
23.0064 21.4994 16
21.6568 21.3318 17
20.8725 20.8986 18
20.3264 20.5943 19
0 8
76 24 7
73.2473 22.911 8
70.2266 22.1156 9
67.529 21.2407 10
65.3341 21.0376 11
63.1783 21.0022 12
60.7827 21.4114 13
58.3105 21.6958 14
0 13
36 28 7
33.1226 27.1989 8
30.1324 26.6125 9
27.4004 25.915 10
25.3091 25.8026 11
23.2351 25.6951 12
21.0165 25.7201 13
18.8559 25.6896 14
16.9207 25.6056 15
15.174 25.4573 16
13.8545 25.2977 17
13.1186 24.8443 18
12.6067 24.5392 19
0 13
168 32 7
165.015 31.3944 8
161.902 30.7322 9
158.952 30.0555 10
156.78 29.8468 11
154.53 29.5621 12
152.065 29.6064 13
149.578 29.5292 14
147.505 29.2897 15
145.442 29.1044 16
143.644 28.973 17
142.493 28.5147 18
141.569 28.2823 19
0 13
168 44 7
165.009 43.2839 8
161.888 42.6049 9
158.951 41.91 10
156.736 41.683 11
154.462 41.3718 12
152.001 41.3992 13
149.478 41.2761 14
147.39 41.0154 15
145.306 40.7818 16
143.518 40.6271 17
142.359 40.107 18
141.432 39.8488 19
1 5
76 48 7
74.2537 44.1038 8
72.0571 40.7583 9
69.783 38.8256 10
67.6714 38.702 11
0 13
168 48 7
165.01 47.2749 8
161.887 46.5906 9
158.957 45.8792 10
156.732 45.6457 11
154.446 45.3254 12
152.011 45.2914 13
149.485 45.1613 14
147.394 44.8915 15
145.303 44.6407 16
143.517 44.4795 17
142.368 43.9021 18
141.441 43.6252 19
0 13
168 52 7
165.011 51.2644 8
161.888 50.5751 9
158.96 49.8619 10
156.728 49.6217 11
154.432 49.2938 12
152.019 49.2288 13
149.492 49.0935 14
147.395 48.8128 15
145.307 48.525 16
143.524 48.3572 17
142.379 47.7566 18
141.452 47.4644 19
0 11
72 56 7
69.1933 54.9416 8
66.2316 54.0018 9
63.5074 53.1614 10
61.4025 53.0568 11
59.2953 52.9833 12
56.9696 53.2141 13
54.4747 53.5657 14
52.5119 53.4895 15
50.2863 53.2453 16
48.7334 52.6993 17
0 13
168 56 7
165.012 55.2567 8
161.889 54.564 9
158.964 53.8503 10
156.725 53.6034 11
154.413 53.2683 12
152.009 53.1876 13
149.482 53.0445 14
147.378 52.7526 15
145.289 52.4285 16
143.51 52.2552 17
142.365 51.6467 18
141.438 51.3392 19
0 13
168 68 7
165.021 67.188 8
161.898 66.4811 9
158.984 65.7463 10
156.732 65.4966 11
154.404 65.1552 12
152.008 65.0692 13
149.486 64.9027 14
147.345 64.569 15
145.273 64.1722 16
143.508 63.9526 17
142.368 63.3184 18
141.438 62.9599 19
0 13
160 72 7
157.023 71.1842 8
153.901 70.4706 9
150.99 69.7315 10
148.739 69.477 11
146.41 69.1327 12
144.012 69.0508 13
141.49 68.8933 14
139.346 68.5698 15
137.288 68.1428 16
135.527 67.9026 17
134.414 67.2441 18
133.496 66.847 19
1 13
76 76 7
74.1688 72.4246 8
71.4653 69.4044 9
69.7878 67.4415 10
68.2225 67.6136 11
66.3919 69.6399 12
63.7904 73.1423 13
60.5017 76.4573 14
57.8668 77.1567 15
55.5531 76.7921 16
53.9651 75.4824 17
53.0427 73.6216 18
53.0267 71.5926 19
1 6
128 76 7
126.53 72.1746 8
124.838 68.8645 9
122.715 67.0498 10
120.557 66.8182 11
118.22 66.8562 12
1 5
56 80 7
53.0601 78.091 8
49.7437 75.4595 9
46.7067 73.778 10
44.7927 73.9641 11
1 6
128 80 7
126.601 76.0721 8
125.015 72.7272 9
122.995 70.8312 10
120.869 70.7453 11
118.632 71.0367 12
1 6
132 80 7
130.534 76.3004 8
128.894 73.0991 9
126.715 71.5073 10
124.512 71.365 11
122.204 71.2972 12
0 13
168 80 7
165.02 79.1766 8
161.9 78.4618 9
158.994 77.7199 10
156.73 77.4466 11
154.407 77.0567 12
152.015 76.9632 13
149.489 76.7819 14
147.322 76.4117 15
145.273 75.96 16
143.498 75.687 17
142.387 74.9788 18
141.441 74.5513 19
0 13
168 88 7
165.022 87.1752 8
161.904 86.4595 9
159.004 85.714 10
156.742 85.4171 11
154.431 84.9967 12
152.05 84.8919 13
149.524 84.698 14
147.336 84.3013 15
145.29 83.8315 16
143.515 83.5268 17
142.402 82.7903 18
141.459 82.3294 19
0 13
168 92 7
165.024 91.1726 8
161.915 90.4577 9
159.016 89.7105 10
156.761 89.4012 11
154.457 88.9731 12
152.104 88.8666 13
149.59 88.6535 14
147.398 88.2531 15
145.356 87.7747 16
143.576 87.4557 17
142.464 86.7157 18
141.519 86.2272 19
0 13
164 104 7
161.029 103.159 8
157.929 102.443 9
155.039 101.69 10
152.854 101.357 11
150.562 100.922 12
148.233 100.823 13
145.762 100.573 14
143.566 100.169 15
141.532 99.6662 16
139.747 99.2943 17
138.629 98.5466 18
137.69 98.0012 19
0 13
168 104 7
165.029 103.16 8
161.929 102.444 9
159.035 101.692 10
156.838 101.356 11
154.543 100.919 12
152.219 100.821 13
149.756 100.561 14
147.56 100.153 15
145.523 99.651 16
143.737 99.2775 17
142.616 98.5291 18
141.671 97.9864 19
0 13
164 108 7
161.03 107.153 8
157.932 106.43 9
155.047 105.671 10
152.888 105.363 11
150.597 104.928 12
148.277 104.861 13
145.811 104.618 14
143.614 104.214 15
141.579 103.71 16
139.796 103.324 17
138.674 102.569 18
137.735 102.014 19
0 13
168 108 7
165.029 107.157 8
161.929 106.438 9
159.037 105.685 10
156.874 105.384 11
154.58 104.947 12
152.261 104.871 13
149.801 104.617 14
147.604 104.209 15
145.566 103.706 16
143.78 103.326 17
142.656 102.576 18
141.71 102.028 19
0 8
24 124 7
21.4461 122.996 8
18.4828 122.016 9
15.9291 121.005 10
13.6481 120.73 11
11.0206 121.829 12
8.09513 125.087 13
5.08413 129.836 14
0 8
24 132 7
21.451 131.001 8
18.4903 130.015 9
15.9226 128.965 10
13.6035 128.677 11
10.8154 130.001 12
7.86043 133.254 13
4.83664 138.061 14
0 13
168 136 7
165.083 135.023 8
161.993 134.233 9
159.11 133.431 10
156.983 133.147 11
154.715 132.656 12
152.411 132.597 13
149.964 132.304 14
147.732 131.821 15
145.682 131.31 16
143.899 130.876 17
142.765 130.044 18
141.823 129.375 19
0 12
168 4 8
164.895 3.47227 9
161.943 2.91139 10
159.788 2.82139 11
157.59 2.63255 12
155.116 2.69032 13
152.677 2.67203 14
150.627 2.54015 15
148.583 2.45 16
146.752 2.37716 17
145.61 2.09935 18
144.685 1.9928 19
0 12
36 8 8
33.0181 7.6125 9
30.2748 7.06287 10
28.1752 6.93536 11
26.1025 6.8336 12
23.8769 6.8413 13
21.6922 6.8228 14
19.7569 6.73686 15
18.0473 6.63007 16
16.7003 6.51596 17
15.9398 6.15647 18
15.395 5.93367 19
0 12
168 8 8
164.894 7.45926 9
161.937 6.86648 10
159.779 6.77186 11
157.579 6.57491 12
155.106 6.6325 13
152.664 6.6089 14
150.614 6.46898 15
148.57 6.37528 16
146.74 6.29786 17
145.596 6.00411 18
144.669 5.88929 19
1 12
88 16 8
85.3786 12.6594 9
82.5878 10.5499 10
80.2949 10.2092 11
77.771 11.354 12
74.7733 13.7004 13
71.0908 15.734 14
67.8121 15.3389 15
65.4804 14.7991 16
63.3411 13.2254 17
62.0115 11.2437 18
61.216 8.97556 19
1 6
108 16 8
105.707 12.6061 9
103.03 10.1221 10
100.612 9.73429 11
97.9778 10.1296 12
94.423 12.2358 13
0 12
128 16 8
124.898 15.4195 9
122.001 14.7696 10
119.748 14.5266 11
117.479 14.2878 12
115.021 14.344 13
112.542 14.3317 14
110.448 14.1043 15
108.414 13.951 16
106.708 13.8362 17
105.628 13.3903 18
104.744 13.2026 19
0 12
144 20 8
140.888 19.3648 9
137.958 18.7009 10
135.769 18.5161 11
133.513 18.2622 12
131.054 18.3079 13
128.575 18.2534 14
126.507 18.0561 15
124.467 17.9016 16
122.69 17.79 17
121.584 17.349 18
120.682 17.1802 19
0 12
168 20 8
164.895 19.3468 9
161.942 18.6773 10
159.781 18.535 11
157.561 18.2849 12
155.096 18.3381 13
152.63 18.2853 14
150.568 18.1073 15
148.51 17.9674 16
146.69 17.8678 17
145.535 17.4561 18
144.607 17.3119 19
0 12
128 24 8
124.902 23.3853 9
121.991 22.7081 10
119.779 22.4434 11
117.512 22.2013 12
115.051 22.2514 13
112.559 22.204 14
110.457 21.9766 15
108.41 21.7892 16
106.671 21.644 17
105.588 21.1722 18
104.707 20.9436 19
0 12
168 24 8
164.894 23.3428 9
161.943 22.6692 10
159.78 22.5003 11
157.545 22.2312 12
155.081 22.2829 13
152.604 22.213 14
150.54 22.0196 15
148.479 21.8538 16
146.664 21.7474 17
145.513 21.3093 18
144.584 21.1502 19
0 12
164 36 8
160.882 35.3322 9
157.934 34.6534 10
155.75 34.4354 11
153.491 34.1438 12
151.027 34.1832 13
148.523 34.093 14
146.444 33.8468 15
144.374 33.6464 16
142.579 33.5059 17
141.424 33.031 18
140.5 32.7891 19
0 12
168 36 8
164.883 35.3341 9
161.936 34.653 10
159.75 34.4379 11
157.494 34.143 12
155.032 34.1794 13
152.518 34.0825 14
150.439 33.8345 15
148.365 33.6401 16
146.57 33.4973 17
145.41 33.0287 18
144.479 32.7862 19
0 12
136 40 8
132.892 39.3151 9
129.972 38.6198 10
127.787 38.3846 11
125.511 38.1183 12
123.05 38.1549 13
120.554 38.0827 14
118.458 37.8353 15
116.391 37.5944 16
114.606 37.4363 17
113.519 36.9199 18
112.644 36.6408 19
0 12
168 40 8
164.881 39.3266 9
161.937 38.6431 10
159.734 38.4225 11
157.47 38.1206 12
155.008 38.1518 13
152.484 38.0357 14
150.401 37.7818 15
148.32 37.5672 16
146.527 37.4188 17
145.364 36.9166 18
144.432 36.6666 19
1 12
80 44 8
77.9348 40.1527 9
75.6523 37.9891 10
73.4287 37.7284 11
70.4969 38.874 12
66.9654 41.1449 13
62.9849 43.1551 14
59.3908 43.2897 15
56.0695 42.8596 16
53.9933 41.3842 17
52.9436 39.3984 18
52.4762 37.5582 19
1 12
88 44 8
85.9212 39.998 9
83.6269 37.6583 10
81.3519 37.2401 11
78.2816 38.3312 12
74.6316 40.5931 13
70.4788 42.5054 14
66.6181 42.5522 15
63.0401 41.8865 16
60.9546 40.4029 17
59.8701 38.3748 18
59.3394 36.5069 19
0 12
148 44 8
144.88 43.3111 9
141.953 42.6052 10
139.749 42.3716 11
137.47 42.0761 12
135.009 42.1023 13
132.513 42.0197 14
130.421 41.7594 15
128.356 41.5168 16
126.573 41.3596 17
125.455 40.8238 18
124.562 40.5382 19
1 12
88 48 8
85.9538 44.0011 9
83.7201 41.6862 10
81.5003 41.2807 11
78.4637 42.4677 12
74.8166 44.7747 13
70.7188 46.8552 14
66.873 46.9837 15
63.3534 46.4107 16
61.2758 44.9351 17
60.2191 42.9191 18
59.7438 41.029 19
0 12
168 76 8
164.881 75.2888 9
161.971 74.55 10
159.711 74.2854 11
157.385 73.9049 12
154.994 73.8137 13
152.473 73.6352 14
150.312 73.2677 15
148.258 72.8312 16
146.483 72.5763 17
145.358 71.8756 18
144.407 71.4663 19
0 12
168 84 8
164.883 83.2856 9
161.981 82.5408 10
159.718 82.2517 11
157.406 81.8328 12
155.026 81.7301 13
152.502 81.5358 14
150.319 81.1418 15
148.271 80.6822 16
146.492 80.3933 17
145.38 79.6647 18
144.425 79.2221 19
1 12
32 96 8
29.0569 94.2734 9
26.4979 92.2426 10
24.422 92.1208 11
22.2684 92.8426 12
19.5434 96.043 13
16.8296 99.6602 14
14.6378 101.017 15
12.737 101.407 16
11.0843 100.717 17
10.2482 99.5316 18
9.9676 98.7319 19
1 12
124 96 8
122.417 92.7143 9
120.972 90.442 10
119.719 90.3446 11
118.036 91.9343 12
115.662 95.2603 13
112.36 98.1228 14
109.987 98.3302 15
108.065 97.3858 16
106.603 95.9909 17
106.391 94.0547 18
106.923 91.932 19
1 12
128 96 8
126.428 92.7232 9
124.998 90.4503 10
123.792 90.2424 11
122.1 91.777 12
119.746 95.0712 13
116.438 97.905 14
114.059 98.0956 15
112.167 96.9925 16
110.687 95.6127 17
110.393 93.7423 18
110.794 91.6816 19
0 12
164 96 8
160.897 95.2846 9
158.001 94.535 10
155.775 94.1964 11
153.476 93.7638 12
151.142 93.6567 13
148.652 93.4094 14
146.458 93.0062 15
144.421 92.5127 16
142.637 92.1673 17
141.524 91.426 18
140.579 90.9035 19
0 12
168 96 8
164.898 95.2853 9
162 94.5359 10
159.762 94.2146 11
157.461 93.7809 12
155.129 93.6773 13
152.638 93.4363 14
150.443 93.0314 15
148.403 92.539 16
146.618 92.196 17
145.5 91.4517 18
144.551 90.9324 19
1 12
32 100 8
29.155 97.9475 9
26.7269 95.5 10
24.6478 95.374 11
22.6064 96.5028 12
19.8357 100.261 13
16.8364 104.24 14
14.616 105.886 15
12.6639 106.375 16
11.0261 105.689 17
10.2429 104.505 18
10.1253 103.684 19
1 11
128 100 8
126.42 96.7793 9
125.053 94.5079 10
124.003 94.2596 11
122.406 95.7733 12
120.059 99.0479 13
116.78 101.902 14
114.39 102.15 15
112.463 101.327 16
111.007 99.9905 17
110.854 98.1623 18
0 12
168 100 8
164.899 99.2844 9
162.003 98.5335 10
159.784 98.202 11
157.485 97.7659 12
155.159 97.6662 13
152.695 97.4054 14
150.499 96.9979 15
148.461 96.4998 16
146.675 96.1529 17
145.554 95.4037 18
144.605 94.8707 19
0 5
24 104 8
21.0272 103.046 9
18.4341 101.944 10
16.3114 101.762 11
14.1212 101.741 12
1 11
32 104 8
29.3176 101.532 9
26.9685 99.0705 10
24.8861 98.9373 11
22.7182 100.255 12
19.9548 104.028 13
16.8888 108.11 14
14.7279 110.098 15
12.7557 110.625 16
11.1131 109.936 17
10.3064 108.719 18
1 12
144 116 8
142.459 113.254 9
141.269 111.034 10
140.413 110.681 11
139.238 111.527 12
137.093 113.773 13
134.294 116.162 14
131.764 116.598 15
129.778 116.117 16
128.026 115.597 17
126.938 114.74 18
126.054 114.075 19
0 11
168 4 9
165.04 3.43745 10
162.89 3.35256 11
160.694 3.16876 12
158.22 3.22708 13
155.785 3.20994 14
153.734 3.08357 15
151.691 2.99666 16
149.857 2.92142 17
148.711 2.65457 18
147.78 2.55505 19
0 5
68 36 9
65.32 35.0837 10
63.2043 34.9623 11
61.1165 34.8984 12
58.709 35.1407 13
0 11
168 36 9
165.055 35.3186 10
162.868 35.1062 11
160.611 34.8088 12
158.151 34.8402 13
155.632 34.7304 14
153.552 34.4795 15
151.475 34.2872 16
149.679 34.1434 17
148.517 33.6619 18
147.58 33.4182 19
0 5
68 40 9
65.3593 39.0455 10
63.2459 38.9273 11
61.1547 38.8482 12
58.7309 39.1059 13
0 11
168 40 9
165.057 39.3167 10
162.858 39.0991 11
160.593 38.7953 12
158.133 38.8217 13
155.609 38.7003 14
153.525 38.444 15
151.442 38.2347 16
149.649 38.0856 17
148.484 37.5785 18
147.547 37.3275 19
0 5
68 44 9
65.316 43.0922 10
63.2053 42.978 11
61.1032 42.9042 12
58.6436 43.2546 13
0 11
168 44 9
165.069 43.2912 10
162.856 43.0645 11
160.58 42.7481 12
158.136 42.7459 13
155.61 42.6188 14
153.521 42.355 15
151.433 42.122 16
149.643 41.9678 17
148.48 41.42 18
147.542 41.1568 19
0 5
68 48 9
65.2865 47.1252 10
63.1773 47.0139 11
61.0569 46.9544 12
58.5953 47.2898 13
0 11
168 48 9
165.074 47.2876 10
162.849 47.0493 11
160.563 46.7157 12
158.146 46.6704 13
155.62 46.5369 14
153.526 46.2613 15
151.438 45.9861 16
149.652 45.826 17
148.499 45.2298 18
147.559 44.9431 19
0 11
168 52 9
165.076 51.2867 10
162.845 51.0452 11
160.555 50.7058 12
158.15 50.6483 13
155.623 50.5092 14
153.526 50.2296 15
151.444 49.9294 16
149.662 49.7624 17
148.512 49.1609 18
147.571 48.8645 19
1 11
76 56 9
73.7746 54.0557 10
71.7413 53.983 11
69.3697 55.5186 12
66.5383 58.0659 13
63.1288 60.3903 14
60.0501 60.7537 15
57.2467 60.4211 16
55.2767 59.0702 17
54.2446 57.2607 18
53.7885 55.522 19
0 11
168 56 9
165.078 55.2834 10
162.841 55.0388 11
160.532 54.6973 12
158.136 54.6265 13
155.61 54.4804 14
153.507 54.197 15
151.424 53.8665 16
149.646 53.6911 17
148.498 53.0705 18
147.558 52.7646 19
1 11
76 60 9
73.7153 57.8901 10
71.9382 57.9882 11
69.8849 59.9234 12
67.2299 62.9984 13
64.0131 65.5661 14
61.4509 66.0636 15
58.8738 65.7513 16
56.8774 64.2468 17
55.9103 62.3747 18
55.482 60.3883 19
1 11
80 60 9
78.0495 57.8092 10
76.3396 57.9205 11
74.1793 59.8431 12
71.4076 63.0216 13
67.9856 66.005 14
64.8212 66.6537 15
62.0951 66.2908 16
60.0935 64.7833 17
59.1387 62.8572 18
58.7534 60.8126 19
0 11
164 60 9
161.081 59.276 10
158.838 59.0282 11
156.518 58.688 12
154.123 58.6046 13
151.598 58.4525 14
149.481 58.1494 15
147.392 57.7957 16
145.625 57.603 17
144.483 56.974 18
143.55 56.6496 19
0 11
168 60 9
165.082 59.2766 10
162.841 59.0293 11
160.523 58.6854 12
158.132 58.6036 13
155.607 58.4473 14
153.488 58.1437 15
151.407 57.7864 16
149.637 57.5913 17
148.492 56.964 18
147.549 56.6413 19
1 11
80 64 9
78.1721 61.7837 10
76.5869 61.895 11
74.551 63.8331 12
71.7958 67.0916 13
68.3844 70.1776 14
65.3269 70.8618 15
62.9884 70.5022 16
61.1037 69.0173 17
60.2084 67.0719 18
60.05 65.0176 19
0 11
168 64 9
165.085 63.2705 10
162.839 63.0211 11
160.516 62.6717 12
158.126 62.5863 13
155.602 62.4212 14
153.468 62.0932 15
151.394 61.709 16
149.626 61.5007 17
148.483 60.8585 18
147.534 60.5108 19
0 11
168 68 9
165.087 67.2672 10
162.834 67.0144 11
160.509 66.6514 12
158.12 66.563 13
155.599 66.3927 14
153.454 66.0483 15
151.387 65.6434 16
149.616 65.4181 17
148.484 64.7294 18
147.53 64.3648 19
1 11
68 72 9
66.4363 70.1473 10
64.4842 70.2664 11
62.6582 72.2919 12
60.069 75.833 13
56.8731 79.2782 14
54.3661 79.9908 15
52.0795 79.6138 16
50.6834 78.4244 17
49.7194 76.6425 18
49.6893 74.5837 19
0 11
168 72 9
165.09 71.2643 10
162.833 71.0072 11
160.507 70.6357 12
158.12 70.545 13
155.6 70.3699 14
153.447 70.014 15
151.391 69.5866 16
149.617 69.3451 17
148.489 68.6453 18
147.534 68.2631 19
0 11
168 76 9
165.093 75.2603 10
162.834 74.9934 11
160.514 74.5979 12
158.132 74.5007 13
155.612 74.3204 14
153.446 73.949 15
151.393 73.5103 16
149.616 73.2535 17
148.489 72.55 18
147.533 72.1355 19
1 11
64 80 9
62.0623 77.418 10
60.1324 77.5848 11
58.2283 79.5743 12
55.6511 83.2411 13
52.5314 86.9599 14
50.5649 88.1572 15
48.5521 87.9565 16
47.2587 86.7955 17
46.8242 85.2981 18
47.3145 83.3867 19
0 11
168 80 9
165.097 79.2565 10
162.837 78.9794 11
160.525 78.564 12
158.149 78.4634 13
155.629 78.2774 14
153.453 77.8915 15
151.403 77.4414 16
149.625 77.1692 17
148.51 76.4387 18
147.55 76.0136 19
0 11
168 84 9
165.1 83.2546 10
162.843 82.9626 11
160.534 82.5407 12
158.162 82.4375 13
155.647 82.2342 14
153.463 81.8387 15
151.416 81.3793 16
149.636 81.0922 17
148.522 80.3535 18
147.561 79.9149 19
0 11
168 88 9
165.1 87.2532 10
162.847 86.953 11
160.54 86.5259 12
158.177 86.4227 13
155.668 86.2041 14
153.479 85.8049 15
151.433 85.3289 16
149.653 85.0323 17
148.537 84.2885 18
147.577 83.8248 19
0 11
168 92 9
165.101 91.2518 10
162.854 90.9443 11
160.551 90.5125 12
158.218 90.4132 13
155.719 90.1829 14
153.527 89.7804 15
151.482 89.2973 16
149.7 88.9807 17
148.581 88.2342 18
147.622 87.7558 19
0 11
168 96 9
165.102 95.2507 10
162.861 94.937 11
160.561 94.5024 12
158.237 94.4042 13
155.756 94.1585 14
153.56 93.7521 15
151.52 93.2595 16
149.736 92.9228 17
148.614 92.1737 18
147.663 91.6593 19
